Label,Sample,Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
Noise,4,3,-49.34347950065241,-51.56079471484739,-52.9266502882996,-53.66687441484751,-54.270189725273646,-55.522493730307914,-56.44669142910426,-56.46276909804041,-56.17893136687642,-56.600049520698725,-57.46640525808692,-57.86660907006555,-58.21404129038037,-58.39536268570811,-58.53273552658753,-59.0373198301624,-59.481834963282736,-59.78182172261036,-60.13522163133139,-60.230429291324576,-60.483044147083035,-60.757866750780316,-60.73429786467806,-60.83431954671764,-60.76153996576693,-61.14787162629451,-61.32987137364545,-61.157555040841764,-61.095986694237595,-61.14757441852515,-61.36241998427333,-61.69134593466394,-61.80787610031297,-62.13139171127372,-62.28755342862411,-62.41286133798616,-62.62543518269041,-63.01336756156232,-63.159577258255595,-63.14255073464431,-63.40556714687126,-63.393183506220055,-63.44531247041466,-63.625234998071775,-63.69760714037827,-63.63791613766837,-63.83938810284654,-63.92029408726507,-63.914187537370076,-64.13436042478438,-64.29773144946422,-64.33879703060978
Noise,4,4,-48.70369269919931,-51.155426581309804,-52.68531929753031,-53.416684019830505,-53.92752466068109,-55.136527499897596,-56.33279928704849,-56.47766308472026,-56.42197136474415,-56.68392787793139,-57.59193318830982,-57.91723815467837,-58.12517271672964,-58.29283369971327,-58.454660241798884,-58.926410112075736,-59.44551908374267,-59.77208314706212,-60.1011254296959,-60.28446709029091,-60.59426352071138,-60.89772261233473,-60.781558508178776,-60.801474711994686,-60.71759907203098,-61.12843650496856,-61.21574242532777,-61.26784947675128,-61.33254407889182,-61.2551962252286,-61.394261646068045,-61.72851623498264,-61.63841776471376,-61.94747421366513,-62.198237586253704,-62.300898705780774,-62.54761188621632,-62.93450354794345,-63.069415104104536,-63.17824286480974,-63.465898596411414,-63.35143993236629,-63.4580853719178,-63.55319547528924,-63.78463603286211,-63.683927677561314,-63.828093856486284,-64.01574256498394,-63.97050200250423,-64.19307764767959,-64.36970944362655,-64.41366409962677
Noise,4,5,-48.72049168422188,-50.93786501729812,-52.496200158642885,-53.349882165208925,-53.84846207479108,-55.08621984464984,-56.20574552806407,-56.45212515913264,-56.340092199128065,-56.67767562356809,-57.525913384232005,-57.74936533005758,-57.919067907524365,-58.27902508966069,-58.59176812521578,-58.91603465209978,-59.334562925273524,-59.717396536564905,-59.96268787581652,-60.20458697200905,-60.483024834763846,-60.75616676052995,-60.729355652749966,-60.714502467284454,-60.68802073353211,-61.08675026189295,-61.243996358819295,-61.2867513117154,-61.32088041996578,-61.32933437340106,-61.48359665015758,-61.72527560686186,-61.78874814278906,-61.95124578626506,-62.169641858164724,-62.32341554375883,-62.52778292944938,-62.86980258462626,-63.106300248950475,-63.154128078506666,-63.30167112794025,-63.314673774301056,-63.41314435399471,-63.58044593428328,-63.792660935993304,-63.74766287280806,-63.894692104994675,-63.968982867199095,-64.04171507198848,-64.12562643526991,-64.36901298107381,-64.51416902156437
Noise,4,7,-47.789732001957645,-50.43218659389077,-52.317415097703346,-53.121623045868574,-53.57884120670602,-54.3371628754581,-55.21349097751144,-56.03283707652014,-56.41054467460812,-56.77616858543839,-57.19518339303264,-57.12798758688419,-57.51706055170204,-58.24916710983032,-58.90349341227619,-59.161269570116495,-59.511103706790124,-59.885145743372384,-60.07076497193413,-60.4009355491812,-60.827462040598775,-61.04459691052825,-61.06105989390272,-60.90367203491668,-60.84172566459054,-61.20308165961695,-61.385889468210905,-61.56208040878632,-61.69449833983358,-61.73218352147715,-61.686366006459075,-61.90973670192538,-61.96617928216611,-62.00706903988703,-62.25664216991327,-62.51665698959411,-62.71751393157565,-62.85917008679444,-63.139976648144085,-63.25024413985098,-63.31122504521232,-63.32930357408797,-63.43505236318718,-63.67571082034892,-63.99319264748453,-64.08875152109319,-64.17325510781231,-64.12401172152198,-64.43275999087064,-64.49588645143874,-64.69451447149184,-64.87596094053977
Noise,4,8,-47.87438272857658,-50.59437862885979,-52.334249109869845,-53.464036606336094,-53.960463492703084,-54.399318308100135,-55.10053164400468,-55.937250809685935,-56.40963189748873,-56.952218516477544,-57.173633942869735,-57.07619998012791,-57.79945146923013,-58.593974418196794,-58.993396328381095,-59.39711183201172,-59.86531332861264,-60.266329757344714,-60.48232775196945,-60.39684612728176,-60.876573888461465,-61.30374446570515,-61.35279135687312,-61.33470161386212,-61.22041107922689,-61.47157184661688,-61.60526818334734,-61.73332308306946,-61.85906497190558,-61.95680812960086,-61.789729071509115,-61.97094799656721,-62.331997632454666,-62.51627971820537,-62.61299392871871,-62.87133056303482,-63.07574781888182,-63.13671662755712,-63.13753114228689,-63.463473512727695,-63.571691959875594,-63.438719217533176,-63.496057957599554,-63.7925936816697,-64.0456496997889,-64.19399760046066,-64.3897137804424,-64.27389524933258,-64.62698571518321,-64.92198403050124,-65.00189870033348,-64.8936395948519
Noise,4,9,-48.25984092304508,-48.88559601223683,-50.64404233924668,-52.4930261261879,-52.928733785069554,-54.22690495884158,-55.56883453977994,-55.78308058233059,-56.38440562160879,-56.70506938921601,-57.091167829080895,-57.562177195947505,-58.09556914967088,-58.65367716866583,-58.21480507876845,-57.96493477473683,-58.6869567247374,-59.61933585943691,-59.50900699888059,-59.63277886545494,-60.298556057010686,-60.67069184651296,-60.858934721774034,-60.601802495355734,-60.527810284657804,-60.83627729847944,-61.22953861120287,-61.66455927918794,-62.016054872016184,-61.87952139698008,-61.72046968631277,-61.45252916636713,-61.57906835743673,-61.887316710823185,-62.29007692459521,-62.738307911789576,-62.98638261368953,-63.0293474074816,-63.22111854767843,-63.29683970661584,-63.35230242039042,-63.26287874797789,-63.51611564400105,-63.44373857921771,-63.57044197083716,-63.85062760346179,-64.0155609120034,-63.88603208115156,-64.21995552511899,-64.59631467492733,-64.77270783221252,-64.68122598883446
Noise,4,10,-48.397693471608186,-51.257840768973715,-51.95559113479524,-51.86372238349389,-53.08296088301583,-54.30017952059408,-55.1495068882908,-56.281977561318016,-56.74493643372247,-56.550383079063124,-57.13901642579725,-58.21933741658484,-59.04334062832597,-59.439767999263836,-59.73560851493183,-59.74645122195205,-59.64592319608861,-59.94655462105071,-60.482331388017414,-60.835956379284,-61.25881532435148,-61.52092422735986,-61.36907600012048,-61.08764702726576,-61.01837128955995,-61.476083758840915,-61.577185976002454,-61.88237255644967,-62.03110032517963,-62.1618647449165,-62.10227858599869,-61.880277146906515,-61.8790648848002,-62.20807161287966,-62.647408555521835,-63.02850742234582,-63.0839934633439,-63.016277504205014,-62.84662081837503,-62.905874049591915,-63.30043802577026,-63.38684411605229,-63.65835467746627,-63.676344962376405,-63.80796322510647,-63.91179354686085,-63.812743735031304,-64.03822586521825,-64.47394489288799,-64.81744602309884,-64.86183406959958,-64.67504279446759
Noise,4,6,-48.29718544941087,-50.77886338299015,-52.44013015486854,-53.221347593436676,-53.671920060634626,-54.55418114516562,-55.58556626212129,-56.127862791566116,-56.349036544612716,-56.79439657363104,-57.298424595757126,-57.482393555907514,-57.79124830145217,-58.43284849281911,-59.02122058580176,-59.14287873295298,-59.42285370090399,-59.8600238253411,-60.12142517593841,-60.28093611644365,-60.56563164626134,-60.83835097421921,-60.727943393508006,-60.79973171041851,-60.77332307582977,-61.08267310077424,-61.231655942589676,-61.351683418284466,-61.48592532387198,-61.625581474399816,-61.69423470356265,-61.821692831549306,-61.75349881862487,-61.89825056451883,-62.095203175814916,-62.25287960062474,-62.5819248613434,-62.89066409645601,-63.035830756739955,-63.21211948912214,-63.33656297613305,-63.20706769562647,-63.35427397375746,-63.50742372656609,-63.76925058321511,-63.72776962077937,-63.80540525321669,-63.95745579418851,-64.03446669014014,-64.20044265442489,-64.38657584841847,-64.44923487759922
Noise,5,1,-51.511390395770974,-54.17317263374791,-55.164846058680524,-54.94589817066058,-54.69303246196485,-55.00710855611423,-55.56456369130254,-56.29615769221137,-56.60459063907477,-57.281590595484374,-58.210450478016924,-58.96333269202019,-59.33089524530573,-59.328474031550144,-59.292362037963,-59.51471805984294,-59.53635085410508,-59.6660260259782,-60.1404695935675,-60.68725035187473,-60.79941179428225,-61.323144934885896,-61.70499183574055,-61.77532299477023,-62.18627777431776,-62.48823741502096,-62.74071539169288,-63.34157441040234,-63.89090964875279,-64.0614925499137,-64.38734006192108,-64.74162782625531,-64.78723952355674,-65.16857414341898,-65.02621261718714,-65.57371444147391,-65.87021724154032,-66.0877321863904,-66.13417226689866,-66.35429261673205,-66.603897589394,-67.35460558610109,-68.22301736738143,-68.56621241204152,-68.62572551645565,-68.6056999198427,-69.15621936896913,-69.45049087344185,-69.51871720275777,-69.72144149658456,-70.22959680422663,-70.37626737374275
Noise,5,2,-50.981373305069226,-53.73917343525054,-54.796523540217386,-54.712568011775964,-54.87489372336999,-55.35155856308314,-55.73931377355134,-56.496764605390425,-56.64051531128648,-57.172152532755135,-57.86705317255578,-58.68752877418585,-59.179006749457635,-59.21826262824201,-59.09931641062936,-59.08579594812521,-59.58725163976563,-59.79167096566069,-60.15206419632385,-60.59592205393901,-61.006103546980285,-61.52605598617772,-61.9067042850138,-61.943108824525844,-62.40277275454014,-62.85193721920859,-63.18731420071061,-63.687868065452705,-63.90946140002485,-64.17728951189534,-64.61176848014473,-64.82605102612305,-65.09559824828484,-65.13514562916723,-65.203786583527,-65.6343195880879,-66.22749885438698,-66.55077837239864,-66.60622541157755,-66.81161502865807,-67.21780631075345,-67.65123013564265,-68.05426569322123,-68.40302570989994,-68.82303074609676,-68.88661048891942,-69.31626694197335,-69.57190430322476,-69.54268370945849,-69.8679057573971,-70.02176880895779,-70.36209274525989
Noise,5,3,-50.81783778207428,-53.38240275884154,-54.604658005293416,-54.552728064089,-54.7673557328322,-55.09072980832776,-55.421284719874826,-56.27088449237104,-56.72588832834344,-57.24833088807914,-57.86943034336449,-58.66862005058713,-59.13519509590557,-59.07706808842195,-59.051139129280685,-59.328186383416636,-59.636191358003956,-59.92892219339246,-60.21052745910468,-60.67143140145531,-61.077212048514156,-61.690556508250715,-62.10973214413365,-62.22995819236558,-62.613787242144234,-63.01548411121953,-63.38428364469297,-63.78920746747341,-64.12336276721899,-64.41591793435057,-64.840761930549,-65.19045660717615,-65.30070584042389,-65.45630248346458,-65.53631337703354,-65.8723048281669,-66.37732019594533,-66.79582277649646,-66.84357090212158,-67.0073248335099,-67.40452427662792,-67.87937624090463,-68.26986977726767,-68.51894545824783,-68.90078559013445,-69.11668385466595,-69.35359293438583,-69.4716175532094,-69.56346606453732,-69.79769453812027,-70.08370031215769,-70.3085330973035
Noise,5,4,-50.92781103926218,-53.372713564318,-54.55246725041232,-54.4870516294823,-54.57214285724942,-55.125124360959454,-55.69551017908567,-56.51148257633874,-56.86440904943705,-57.29004850614335,-57.85883802439671,-58.597191914405286,-59.15226031544542,-59.24827718067266,-59.22374594114337,-59.239952485555364,-59.641630931018135,-60.00728799801517,-60.31745026092939,-60.72733858560462,-61.143614143081166,-61.69340065177729,-62.21257148092018,-62.351788987954876,-62.693155422754046,-63.076720547113716,-63.42072284226162,-63.93112318056712,-64.19877480163274,-64.61182340640896,-64.86235872431662,-64.99622781582757,-65.1672803305751,-65.39442732856944,-65.51799722912261,-65.90427873638107,-66.46038230457567,-66.82523362576015,-66.9710548716787,-67.23060572626751,-67.54327742120752,-68.02597785861977,-68.31383041689855,-68.59305373801915,-68.99860446499454,-69.10252178027764,-69.34827808078646,-69.50462718493188,-69.5952198173505,-69.92204638336753,-70.11518643261418,-70.35686356333777
Noise,5,7,-50.56226928348629,-53.18902931725429,-54.07596700307997,-54.10310835499604,-54.15328021804549,-54.91593553127131,-55.83114840625589,-56.613919672770464,-57.12488460185086,-57.137404330180395,-57.158387667533084,-57.830532899584036,-58.76788183569257,-59.07896538213958,-59.17033602639843,-59.155891757910524,-59.37810195790007,-59.80169926244663,-60.11178629211273,-60.55859367305424,-60.99058640847247,-61.28589300120309,-61.73068074318373,-62.330572169964924,-62.70322176686633,-62.89634612385319,-63.23828723617418,-63.48257074602523,-63.87549824630565,-64.33566045638867,-64.53801822946042,-64.66200968881535,-64.76761668632948,-64.91166170204426,-65.45410986627283,-65.88203145107104,-66.17168244225815,-66.59296946190503,-66.88782487491545,-67.24532833743494,-67.50080033472913,-67.75443731580256,-68.0362341446916,-68.35087677941326,-68.52942340816323,-68.78884434806214,-68.80126224265048,-68.7200250307491,-68.84003137378217,-69.27955656602252,-69.29143336273083,-68.91654295053073
Noise,5,6,-50.875395012017734,-53.30435430504218,-54.277836458857024,-54.24549808475177,-54.342720078173826,-55.0031708476742,-55.75875449033542,-56.51571482687737,-56.87705421209174,-57.153634359103684,-57.53188072091578,-58.1769439518678,-58.950156966080826,-59.01766554948017,-59.05257093686164,-59.160075973085085,-59.50101699544664,-59.93268169290478,-60.22150783803702,-60.5772995817619,-61.05164880084565,-61.617386497928166,-62.12762313307016,-62.35833388544225,-62.758464711333616,-63.053409562246365,-63.41085263755083,-63.751915314813594,-64.07132545659951,-64.53818882567133,-64.64901152321956,-64.87273704080295,-64.94877956740977,-65.20980414097704,-65.52360673967327,-65.87759085121213,-66.37821278535837,-66.79485450083158,-67.05571843993931,-67.45528480978349,-67.68499610721227,-68.01561466216577,-68.19101432155759,-68.40867421416792,-68.75029441148564,-69.00624319830031,-69.08872409262757,-69.18385929379342,-69.32969242939069,-69.69694696255127,-69.7113081517939,-69.50661730065495
Noise,5,5,-50.886538791517864,-53.29711009482175,-54.3676208820742,-54.34571207149201,-54.50195573240621,-55.09952573384429,-55.634724821697915,-56.38192391461908,-56.816491464229074,-57.26354448322704,-57.79080399081315,-58.528513365988665,-59.01285093224739,-59.1541357865393,-59.13234958206427,-59.239994253255645,-59.518182328570674,-59.90139219287798,-60.258490559176174,-60.62993343383178,-61.07930758383751,-61.60479930586771,-62.01610226020737,-62.310920703529675,-62.60285694947473,-62.92413220983545,-63.29960714544927,-63.64942810220033,-64.0755014915082,-64.46272234728718,-64.71808294930756,-64.91640344880821,-65.04391118542527,-65.17682055223155,-65.42195536860893,-65.83917028821094,-66.31959499473385,-66.71722179812261,-66.87756812864959,-67.13173636493542,-67.53949790041601,-67.91949317562533,-68.17660051784031,-68.46516733538564,-68.79425905808118,-69.04834391172271,-69.18423134952613,-69.25530091191666,-69.37041819368122,-69.71021200369292,-69.90372292010417,-69.80399322918983
Noise,5,10,-46.07454013956641,-50.46528937576205,-52.20482614962207,-52.47356428406556,-52.880795097960736,-53.445008451639765,-54.472411991140945,-55.246405160961764,-55.89718957537103,-56.0743959738608,-56.634337119474296,-57.050717002386804,-57.47923289034891,-57.54209599000045,-57.720554237973296,-57.82251574683536,-57.749855271000776,-58.10044509502706,-58.656040384939026,-59.49473323913032,-59.813759340223385,-60.15781851432449,-60.87362722032754,-61.20104541189309,-61.38849235996038,-61.966807924940746,-62.25502336660375,-62.47050501095758,-63.09665283884674,-63.41084151088801,-63.12501867821992,-63.550766180059945,-63.938513979858946,-64.0535754502346,-64.06923672389205,-64.44406903115778,-65.03994848261323,-65.05801317732791,-65.57602434475191,-65.76032255267603,-65.87633307308705,-66.0614635568764,-66.05672284325883,-66.22672684620656,-66.22540936986235,-66.64357261856543,-66.90816535027201,-67.36449956154816,-67.3822121610464,-67.14953336477667,-66.83220842125733,-66.30386038925124
Noise,5,9,-47.738307326447284,-51.5250376622819,-53.50167415536439,-53.58745047517375,-53.58168414200147,-54.08507804949749,-55.11017649272334,-56.069552984007736,-56.68657806109245,-56.998464741179966,-57.17157103519924,-57.52329110701069,-58.26522434939847,-58.277442467770285,-58.34543255905121,-58.569026132074654,-58.65360080317057,-59.126132620269296,-59.61180552930241,-59.92829091899758,-60.15756997035746,-60.65620009907623,-61.17231816123956,-61.58358153800627,-61.953800645198655,-62.57652471142255,-62.969558662765095,-62.998157477088206,-63.16031892952304,-63.62187795952249,-63.863513147299074,-63.98148094163912,-64.31393785657622,-64.39183481383537,-64.73194522577232,-65.28931049558989,-65.41002756233404,-65.69652448204629,-66.08434741511795,-66.16041627898561,-66.4123660340697,-66.91450638837702,-67.08749103220056,-67.34014773203482,-67.37000678639515,-67.22635959126178,-67.48940681508908,-67.67930024741828,-67.65519687040025,-67.6796061013685,-66.91290533453079,-66.23953788397364
Noise,5,8,-49.48893660363894,-52.733499962102286,-53.880868869365095,-54.038340974445596,-54.157003121904495,-54.72508228095072,-55.6919684638146,-56.67673274312291,-57.21601827267422,-57.22285542584216,-57.074321482653865,-57.65295078476713,-58.780292127231355,-58.78415964883534,-58.874396582500765,-59.08944043553631,-59.297566404435436,-59.57737920154669,-59.856646502847966,-60.40270954680946,-60.60949581205345,-61.01463491027946,-61.60099390778994,-62.086134281337635,-62.4737158155062,-62.83259324018651,-63.29591935584681,-63.26244602353973,-63.55412665996644,-64.03644411788243,-64.34115236628917,-64.58718840971736,-64.6953868876833,-64.9658321914184,-65.3631898184903,-65.61575332174348,-65.8239430795943,-66.25228383731087,-66.6065952150368,-66.82548285488691,-67.12452757315299,-67.39778067164494,-67.7874835609569,-67.91854374518591,-68.08539959141093,-68.19796070209685,-68.27423207968242,-68.35747633370423,-68.34503466095795,-68.63390525320759,-68.24759555010766,-67.88772194600304
Noise,6,10,-51.1687904117323,-53.82985608950249,-54.36476197747545,-54.14405397426057,-54.30911326340084,-54.779222049513116,-55.01299033461318,-55.01300020195216,-55.401742177982214,-55.931787791235635,-56.62650083271774,-57.2755078028122,-58.132950668464886,-58.17110517063223,-57.82630555493348,-58.028414554752274,-58.685646256609594,-59.38228359261334,-59.82532233489433,-60.140344816704086,-60.6242813049617,-61.37528251674337,-61.33433401330775,-61.23986692733054,-61.39884423539061,-61.56208977488688,-62.14332306684825,-62.61518658907743,-63.26120431993044,-63.67782702700198,-64.07834054922274,-64.30782069115351,-64.06060090252295,-64.46158403443981,-64.90626444360048,-65.01468793116732,-65.31658904110027,-65.40976632392601,-65.56520278250827,-66.00621979327208,-66.3727509491895,-66.67970915075415,-66.96572609236658,-67.16735147609432,-67.61375217140807,-67.93465233445536,-68.05274817338689,-67.89127642396144,-68.31357285061202,-68.75249216505712,-68.66008284072157,-68.77264015028322
Noise,6,9,-50.71140643227025,-53.47447681166125,-54.306455590391465,-54.228886190265726,-54.22535769321705,-54.69748977616051,-55.451730214197894,-55.83985466907903,-55.95542465917624,-56.43395929699115,-56.86423941345518,-57.592553429485456,-58.52187734852418,-58.56979131806722,-58.53371902656669,-58.59131112116109,-58.70008844698255,-59.201207960298454,-59.601116289459235,-59.9488611918256,-60.51664656346925,-61.04228653086629,-61.20527960879485,-61.2954598619779,-61.46591629209532,-61.76303549336232,-62.136634340164214,-62.77558282347495,-63.1589120690835,-63.69742466173065,-63.988618818905046,-64.19600816157711,-64.60981115240158,-64.91831828980304,-65.17868977933601,-65.43803030357594,-65.64120337619858,-66.01872083525842,-66.30265136684399,-66.68628659200165,-67.04332205285903,-67.21797231820756,-67.59347469853805,-67.93314675790916,-68.04696548668105,-68.2506294478949,-68.29991802437729,-68.68068765770283,-68.88412231076958,-68.93450280277845,-68.97715217492856,-69.14977921839417
Noise,6,8,-50.88715919437491,-53.65051761962694,-54.38613694682842,-54.25290578352006,-54.54269529325665,-55.07152333807789,-55.87284348686466,-56.30333451349778,-56.35773935722645,-56.33196725526741,-56.55697481184434,-57.490942194734956,-58.67478268978262,-58.54208693086577,-58.443734828409305,-58.572968938149046,-58.81715570556171,-59.30688522281227,-59.54256626621029,-59.749035624195166,-60.16383225216383,-60.534921878024974,-61.05711554266493,-61.525048479936196,-61.80483070271771,-62.15655729187002,-62.249452853053214,-62.73968401071336,-63.10411115978458,-63.54795875349048,-63.90701670748434,-64.07577689110884,-64.30024807550366,-64.64107855565311,-65.0789589322319,-65.38228397819788,-65.51685600328395,-65.94977027020212,-66.36676653022099,-66.4379686364642,-66.74153261593071,-67.0707755754752,-67.60710218962467,-67.88865147293461,-67.85191567316718,-68.18007000080019,-68.12020114350494,-68.26338468626616,-68.44467828867168,-68.67535351258452,-68.70516226251095,-68.60262781848276
Noise,6,7,-51.1028498828656,-54.024084299676325,-54.68845549570386,-54.510687427329856,-54.59522741552426,-54.9985024437866,-55.90116914275906,-56.31056110151971,-56.52241188188397,-56.43364205256191,-56.70322930152856,-57.78897395959866,-58.57354098287288,-58.4619831491512,-58.38741478756698,-58.542697578164045,-58.75051594719575,-59.17662706301434,-59.49115865915408,-59.77406218163266,-59.99902677082068,-60.551168306718665,-60.903943437938494,-61.40362647047287,-61.830652082019036,-62.119038736218535,-62.235959281305284,-62.725788972283844,-63.16801906543773,-63.572770117215285,-63.86552047514403,-64.13474897110117,-64.25254019416573,-64.40349232390146,-64.77750441098203,-65.06165255002755,-65.13195001573486,-65.64267489668079,-66.11463217360337,-66.31126343902865,-66.60186226285671,-66.84625448041513,-67.46489333946151,-67.79732465883325,-67.80321664033592,-68.06920605799505,-68.2846808292603,-68.28794337222683,-68.53083484158353,-68.63706721128156,-68.84011060647308,-68.70041783016755
Noise,6,6,-50.952310039644516,-53.809798307526776,-54.34321862921494,-54.01393095086422,-54.0036140663789,-54.68690308266585,-55.525483763827566,-56.09476966306555,-56.38749510753271,-56.52182285265343,-56.783653328904144,-57.56625801509195,-58.213723805657565,-58.294044203468815,-58.28069430532125,-58.59666457661541,-58.69683759951638,-59.07022518598305,-59.42324482361418,-59.729454279246276,-60.137599251844236,-60.605589308842,-60.934200338091046,-61.24360173208751,-61.54069616943264,-61.96328733004207,-62.1517267773463,-62.631305690702426,-63.33099783601216,-63.66114031874928,-63.8853275021976,-64.0617348829141,-64.11371422145875,-64.40725822154722,-64.70597936295916,-65.1542974668678,-65.12158438470055,-65.46149410777517,-65.96046306897183,-66.10346518376933,-66.4085877477498,-66.77073204448828,-67.33221058832426,-67.54336614016694,-67.6237159431412,-67.78574101550893,-67.95421610280125,-68.2083499725031,-68.42320194958563,-68.40647297317298,-68.24619377070042,-68.01020307874305
Noise,6,5,-50.74837316567794,-53.57237987011895,-53.976168129101644,-53.44789017278795,-53.477575617778584,-54.142472426720886,-55.12899201058251,-55.80959286060123,-56.24959151313198,-56.27163446351481,-56.65399149669079,-57.46523985316494,-58.12913333916454,-58.1823660307834,-58.099674063695815,-58.40258995401552,-58.5974812490916,-58.8328636750473,-59.225296596445325,-59.58622592801268,-60.09627748086327,-60.47815955096332,-60.68347183106241,-61.031310518895964,-61.42944672524408,-61.72852186244746,-61.982766751219046,-62.54769609743483,-63.01045372143497,-63.377162681727754,-63.6390111994326,-63.821332657294995,-63.94199817213977,-64.14325829027459,-64.5464086498196,-64.88509984527246,-64.88895058354906,-65.14898769630726,-65.57161234400246,-65.714259791076,-65.98377743538558,-66.45075553741478,-66.95892885532419,-67.21839944806281,-67.37940801707553,-67.58327644809344,-67.74523664702622,-67.95957693944742,-68.2240705731648,-68.11958585581601,-68.05929447171671,-67.77808743489092
Noise,6,4,-50.709996229721824,-53.54535943912368,-53.8215339609712,-53.12427232605941,-53.18737776152912,-54.016021256183606,-55.05133555759758,-55.74597374142677,-56.01912193112993,-56.21209678394379,-56.50883571072407,-57.28842246657948,-57.888910896231906,-58.070831588075905,-58.05368470021566,-58.404717736406596,-58.4522200264064,-58.768891451247356,-59.18732173315018,-59.479703758895,-59.95638340817331,-60.39393982146394,-60.660690112210524,-60.88445082308981,-61.24868727598104,-61.61109578824454,-61.876950485801075,-62.38855307069625,-63.03714276470137,-63.38605428619466,-63.51828712389907,-63.66846550927727,-63.70173896594327,-64.09858751495716,-64.46341121319705,-64.90027099568141,-64.94317861840189,-65.14421543016451,-65.56112723520253,-65.61483761297734,-65.95450967257625,-66.33689251410854,-66.83689249500405,-67.060077714882,-67.26290470874335,-67.4340741255274,-67.61613433424452,-67.83931972249226,-68.07562092306057,-67.96112466526132,-67.66430823280614,-67.44491427709988
Noise,6,3,-50.59616520728552,-53.28707373230873,-53.463012793582806,-52.80389949239286,-52.85445165256437,-53.721536579216284,-54.76848472963543,-55.509336705444554,-56.03916151159577,-56.07998627624881,-56.47741372729471,-57.193838794804144,-57.91545812439424,-58.04687014385322,-58.028606708111724,-58.31006074871921,-58.55703376731941,-58.66966573326924,-59.105139962863305,-59.52719474734758,-60.18417329469833,-60.45234842518143,-60.60543460955162,-60.91758912557162,-61.28215957577485,-61.51606396649977,-61.87086501707188,-62.48228927080085,-62.9301819942204,-63.23681101365808,-63.50736206821107,-63.59798369120546,-63.71011232555461,-64.00864477809661,-64.45598453694159,-64.77102042308462,-64.84355509674153,-64.90156191343699,-65.28486218631271,-65.41574949197691,-65.73855373774111,-66.25018901450676,-66.65949214625601,-66.84984323197538,-67.05223318058393,-67.23635932778382,-67.30072905525299,-67.59805358868388,-67.86388501311234,-67.73476589889238,-67.54725050485719,-67.12891022732548
Noise,6,2,-50.48363857374578,-53.16895370267385,-53.440021847476444,-52.426106313901464,-52.487380307962404,-53.45552531353129,-54.56081024407109,-55.43674689601818,-55.69299646202257,-55.814952140833576,-56.20075487663031,-56.85520473771582,-57.73330316897129,-58.01820846287792,-58.03119877316511,-58.39542086660158,-58.273502148277025,-58.393937848586226,-59.01242963714686,-59.43724770966006,-59.839766220178426,-60.13607453890578,-60.53180155790499,-60.867932134337785,-61.12458004729517,-61.423353459819204,-61.58580178382057,-62.1006164324805,-62.689481261359944,-63.04905126617199,-63.206459419679106,-63.37601678847291,-63.31732282160679,-63.84350931164061,-64.33033949440275,-64.60663609567516,-64.58714163109806,-64.76026463368208,-65.07113208330497,-65.00602536463697,-65.50336898445104,-65.89964879405844,-66.4342088361582,-66.64926587723555,-66.98606590825496,-67.13631026760946,-67.22591513177666,-67.34530103454522,-67.6507758680269,-67.52253099108788,-67.38067336335484,-67.08182749696114
Noise,6,1,-50.15780903480315,-52.97337525587221,-53.070632122915775,-52.02448261737706,-52.14142469645677,-52.986582070411046,-54.184669951659046,-54.916725063770826,-55.51695749656841,-55.564686969673865,-55.96056608152007,-56.906595122829,-58.006051473344186,-58.006059485771154,-57.69819144666313,-57.864683214697166,-58.10599904086648,-58.18913781403446,-58.80433680294097,-59.19308608216269,-59.64196603853745,-59.984699213544346,-60.18957663596971,-60.54361371451813,-60.969014538783725,-61.0806604504935,-61.577352620857184,-62.17369444094531,-62.44543951987116,-62.66321520913763,-63.043270917161536,-63.05657249537831,-63.10479115626302,-63.32640630266986,-63.88356742283209,-64.31035145228681,-64.17404031481671,-64.30881160682559,-64.63837731973484,-64.77435336926553,-65.22021473110865,-65.58476640215301,-66.1032398088143,-66.30091461176863,-66.7707273971394,-67.22065335468687,-66.99321437494783,-67.14417491088449,-67.38394765246962,-67.36214942245955,-67.39184912235034,-67.04258157850468
Noise,7,1,-50.567872817292056,-53.49438931415837,-55.19270967726698,-55.4566493522385,-55.47413860977411,-56.25203833034777,-56.548601122334155,-56.30643352855629,-56.56844663729928,-56.666891117474535,-57.24051324679494,-58.118769683505064,-58.62560225841431,-58.94347109486496,-59.35489904934141,-59.35305443210579,-59.49828467588045,-60.11769139862644,-60.957319938916655,-60.74918788534758,-60.589685251712595,-61.22136048090794,-61.55550978095111,-61.8971681813087,-61.84736004994605,-61.75817668626589,-61.92551762568715,-62.406495545785376,-62.818143214468556,-63.0952323777064,-63.48813046717413,-63.760207767586124,-64.05117530152086,-63.94689854561867,-64.13009621116034,-64.52517364241207,-64.51647864118857,-64.68989003431922,-64.82132461993528,-64.91010876608374,-65.34982119683028,-65.52830285910626,-65.86014126372922,-66.15921570665384,-66.15491014726432,-66.12453485674398,-66.4818365347002,-66.78516333528479,-66.69239621868022,-66.8138369715035,-66.94066394043237,-67.02559366736078
